img,plate,source_img,augment_type,plate_type,clean_plate,group_id,split
1436_occluded.png,59-X2 361.67,1436.png,occluded,2line,59X236167,59X236167_2line,train
1437_low.png,59-M1 608.86,1437.png,low,2line,59M160886,59M160886_2line,train
1437_medium.png,59-M1 608.86,1437.png,medium,2line,59M160886,59M160886_2line,train
1437_high.png,59-M1 608.86,1437.png,high,2line,59M160886,59M160886_2line,train
1437_occluded.png,59-M1 608.86,1437.png,occluded,2line,59M160886,59M160886_2line,train
1438_low.png,59-Y1 423.23,1438.png,low,2line,59Y142323,59Y142323_2line,train
1438_medium.png,59-Y1 423.23,1438.png,medium,2line,59Y142323,59Y142323_2line,train
1438_high.png,59-Y1 423.23,1438.png,high,2line,59Y142323,59Y142323_2line,train
1438_occluded.png,59-Y1 423.23,1438.png,occluded,2line,59Y142323,59Y142323_2line,train
1439_low.png,59-X1 564.19,1439.png,low,2line,59X156419,59X156419_2line,train
1439_medium.png,59-X1 564.19,1439.png,medium,2line,59X156419,59X156419_2line,train
1439_high.png,59-X1 564.19,1439.png,high,2line,59X156419,59X156419_2line,train
1439_occluded.png,59-X1 564.19,1439.png,occluded,2line,59X156419,59X156419_2line,train
1440_low.png,59-Z2 027.68,1440.png,low,2line,59Z202768,59Z202768_2line,train
1440_medium.png,59-Z2 027.68,1440.png,medium,2line,59Z202768,59Z202768_2line,train
1440_high.png,59-Z2 027.68,1440.png,high,2line,59Z202768,59Z202768_2line,train
1440_occluded.png,59-Z2 027.68,1440.png,occluded,2line,59Z202768,59Z202768_2line,train
1441_low.png,51-R3 0737,1441.png,low,2line,51R30737,51R30737_2line,train
1441_medium.png,51-R3 0737,1441.png,medium,2line,51R30737,51R30737_2line,train
1441_high.png,51-R3 0737,1441.png,high,2line,51R30737,51R30737_2line,train
1441_occluded.png,51-R3 0737,1441.png,occluded,2line,51R30737,51R30737_2line,train
1445_low.png,59-V1 677.47,1445.png,low,2line,59V167747,59V167747_2line,train
1445_medium.png,59-V1 677.47,1445.png,medium,2line,59V167747,59V167747_2line,train
1445_high.png,59-V1 677.47,1445.png,high,2line,59V167747,59V167747_2line,train
1445_occluded.png,59-V1 677.47,1445.png,occluded,2line,59V167747,59V167747_2line,train
1450_low.png,54-S9 0621,1450.png,low,2line,54S90621,54S90621_2line,train
1450_medium.png,54-S9 0621,1450.png,medium,2line,54S90621,54S90621_2line,train
1450_high.png,54-S9 0621,1450.png,high,2line,54S90621,54S90621_2line,train
1450_occluded.png,54-S9 0621,1450.png,occluded,2line,54S90621,54S90621_2line,train
1451_low.png,59-C2 506.21,1451.png,low,2line,59C250621,59C250621_2line,train
1451_medium.png,59-C2 506.21,1451.png,medium,2line,59C250621,59C250621_2line,train
1451_high.png,59-C2 506.21,1451.png,high,2line,59C250621,59C250621_2line,train
1451_occluded.png,59-C2 506.21,1451.png,occluded,2line,59C250621,59C250621_2line,train
1452_low.png,83-H6 6954,1452.png,low,2line,83H66954,83H66954_2line,train
1452_medium.png,83-H6 6954,1452.png,medium,2line,83H66954,83H66954_2line,train
1452_high.png,83-H6 6954,1452.png,high,2line,83H66954,83H66954_2line,train
1452_occluded.png,83-H6 6954,1452.png,occluded,2line,83H66954,83H66954_2line,train
1454_low.png,59-E1 086.70,1454.png,low,2line,59E108670,59E108670_2line,train
1454_medium.png,59-E1 086.70,1454.png,medium,2line,59E108670,59E108670_2line,train
1454_high.png,59-E1 086.70,1454.png,high,2line,59E108670,59E108670_2line,train
1454_occluded.png,59-E1 086.70,1454.png,occluded,2line,59E108670,59E108670_2line,train
1455_low.png,59-S2 288.34,1455.png,low,2line,59S228834,59S228834_2line,train
1455_medium.png,59-S2 288.34,1455.png,medium,2line,59S228834,59S228834_2line,train
1455_high.png,59-S2 288.34,1455.png,high,2line,59S228834,59S228834_2line,train
1455_occluded.png,59-S2 288.34,1455.png,occluded,2line,59S228834,59S228834_2line,train
1457_low.png,52-X4 7344,1457.png,low,2line,52X47344,52X47344_2line,train
1457_medium.png,52-X4 7344,1457.png,medium,2line,52X47344,52X47344_2line,train
1457_high.png,52-X4 7344,1457.png,high,2line,52X47344,52X47344_2line,train
1457_occluded.png,52-X4 7344,1457.png,occluded,2line,52X47344,52X47344_2line,train
1459_low.png,59-T1 183.62,1459.png,low,2line,59T118362,59T118362_2line,train
1459_medium.png,59-T1 183.62,1459.png,medium,2line,59T118362,59T118362_2line,train
1459_high.png,59-T1 183.62,1459.png,high,2line,59T118362,59T118362_2line,train
1459_occluded.png,59-T1 183.62,1459.png,occluded,2line,59T118362,59T118362_2line,train
1461_low.png,59-V1 715.41,1461.png,low,2line,59V171541,59V171541_2line,train
1461_medium.png,59-V1 715.41,1461.png,medium,2line,59V171541,59V171541_2line,train
1461_high.png,59-V1 715.41,1461.png,high,2line,59V171541,59V171541_2line,train
1461_occluded.png,59-V1 715.41,1461.png,occluded,2line,59V171541,59V171541_2line,train
1463_low.png,51-L7 3998,1463.png,low,2line,51L73998,51L73998_2line,train
1463_medium.png,51-L7 3998,1463.png,medium,2line,51L73998,51L73998_2line,train
1463_high.png,51-L7 3998,1463.png,high,2line,51L73998,51L73998_2line,train
1463_occluded.png,51-L7 3998,1463.png,occluded,2line,51L73998,51L73998_2line,train
1464_low.png,59-C2 316.01,1464.png,low,2line,59C231601,59C231601_2line,train
1464_medium.png,59-C2 316.01,1464.png,medium,2line,59C231601,59C231601_2line,train
1464_high.png,59-C2 316.01,1464.png,high,2line,59C231601,59C231601_2line,train
1464_occluded.png,59-C2 316.01,1464.png,occluded,2line,59C231601,59C231601_2line,train
1465_low.png,59-F1 140.64,1465.png,low,2line,59F114064,59F114064_2line,train
1465_medium.png,59-F1 140.64,1465.png,medium,2line,59F114064,59F114064_2line,train
1465_high.png,59-F1 140.64,1465.png,high,2line,59F114064,59F114064_2line,train
1465_occluded.png,59-F1 140.64,1465.png,occluded,2line,59F114064,59F114064_2line,train
1466_low.png,59-U1 918.97,1466.png,low,2line,59U191897,59U191897_2line,train
1466_medium.png,59-U1 918.97,1466.png,medium,2line,59U191897,59U191897_2line,train
1466_high.png,59-U1 918.97,1466.png,high,2line,59U191897,59U191897_2line,train
1466_occluded.png,59-U1 918.97,1466.png,occluded,2line,59U191897,59U191897_2line,train
1467_low.png,59-P2 111.20,1467.png,low,2line,59P211120,59P211120_2line,train
1467_medium.png,59-P2 111.20,1467.png,medium,2line,59P211120,59P211120_2line,train
1467_high.png,59-P2 111.20,1467.png,high,2line,59P211120,59P211120_2line,train
1467_occluded.png,59-P2 111.20,1467.png,occluded,2line,59P211120,59P211120_2line,train
1468_low.png,54-2 4924,1468.png,low,2line,5424924,5424924_2line,train
1468_medium.png,54-2 4924,1468.png,medium,2line,5424924,5424924_2line,train
1468_high.png,54-2 4924,1468.png,high,2line,5424924,5424924_2line,train
1468_occluded.png,54-2 4924,1468.png,occluded,2line,5424924,5424924_2line,train
1469_low.png,59-H1 467.04,1469.png,low,2line,59H146704,59H146704_2line,train
1469_medium.png,59-H1 467.04,1469.png,medium,2line,59H146704,59H146704_2line,train
1469_high.png,59-H1 467.04,1469.png,high,2line,59H146704,59H146704_2line,train
1469_occluded.png,59-H1 467.04,1469.png,occluded,2line,59H146704,59H146704_2line,train
1471_low.png,61-B1 313.45,1471.png,low,2line,61B131345,61B131345_2line,train
1471_medium.png,61-B1 313.45,1471.png,medium,2line,61B131345,61B131345_2line,train
1471_high.png,61-B1 313.45,1471.png,high,2line,61B131345,61B131345_2line,train
1471_occluded.png,61-B1 313.45,1471.png,occluded,2line,61B131345,61B131345_2line,train
1474_low.png,79-Z1 101.84,1474.png,low,2line,79Z110184,79Z110184_2line,train
1474_medium.png,79-Z1 101.84,1474.png,medium,2line,79Z110184,79Z110184_2line,train
1474_high.png,79-Z1 101.84,1474.png,high,2line,79Z110184,79Z110184_2line,train
1474_occluded.png,79-Z1 101.84,1474.png,occluded,2line,79Z110184,79Z110184_2line,train
1479_low.png,59-T1 202.43,1479.png,low,2line,59T120243,59T120243_2line,train
1479_medium.png,59-T1 202.43,1479.png,medium,2line,59T120243,59T120243_2line,train
1479_high.png,59-T1 202.43,1479.png,high,2line,59T120243,59T120243_2line,train
1479_occluded.png,59-T1 202.43,1479.png,occluded,2line,59T120243,59T120243_2line,train
1480_low.png,59-V1 877.54,1480.png,low,2line,59V187754,59V187754_2line,train
1480_medium.png,59-V1 877.54,1480.png,medium,2line,59V187754,59V187754_2line,train
1480_high.png,59-V1 877.54,1480.png,high,2line,59V187754,59V187754_2line,train
1480_occluded.png,59-V1 877.54,1480.png,occluded,2line,59V187754,59V187754_2line,train
1483_low.png,59-C1 539.93,1483.png,low,2line,59C153993,59C153993_2line,train
1483_medium.png,59-C1 539.93,1483.png,medium,2line,59C153993,59C153993_2line,train
1483_high.png,59-C1 539.93,1483.png,high,2line,59C153993,59C153993_2line,train
1483_occluded.png,59-C1 539.93,1483.png,occluded,2line,59C153993,59C153993_2line,train
1485_low.png,85-F1 149.27,1485.png,low,2line,85F114927,85F114927_2line,train
1485_medium.png,85-F1 149.27,1485.png,medium,2line,85F114927,85F114927_2line,train
1485_high.png,85-F1 149.27,1485.png,high,2line,85F114927,85F114927_2line,train
1485_occluded.png,85-F1 149.27,1485.png,occluded,2line,85F114927,85F114927_2line,train
1488_low.png,59-V1 533.10,1488.png,low,2line,59V153310,59V153310_2line,train
1488_medium.png,59-V1 533.10,1488.png,medium,2line,59V153310,59V153310_2line,train
1488_high.png,59-V1 533.10,1488.png,high,2line,59V153310,59V153310_2line,train
1488_occluded.png,59-V1 533.10,1488.png,occluded,2line,59V153310,59V153310_2line,train
1489_low.png,59-T1 927.15,1489.png,low,2line,59T192715,59T192715_2line,train
1489_medium.png,59-T1 927.15,1489.png,medium,2line,59T192715,59T192715_2line,train
1489_high.png,59-T1 927.15,1489.png,high,2line,59T192715,59T192715_2line,train
1489_occluded.png,59-T1 927.15,1489.png,occluded,2line,59T192715,59T192715_2line,train
1490_low.png,59-E1 707.62,1490.png,low,2line,59E170762,59E170762_2line,train
1490_medium.png,59-E1 707.62,1490.png,medium,2line,59E170762,59E170762_2line,train
1490_high.png,59-E1 707.62,1490.png,high,2line,59E170762,59E170762_2line,train
1490_occluded.png,59-E1 707.62,1490.png,occluded,2line,59E170762,59E170762_2line,train
1492_low.png,52-S2 4832,1492.png,low,2line,52S24832,52S24832_2line,train
1492_medium.png,52-S2 4832,1492.png,medium,2line,52S24832,52S24832_2line,train
1492_high.png,52-S2 4832,1492.png,high,2line,52S24832,52S24832_2line,train
1492_occluded.png,52-S2 4832,1492.png,occluded,2line,52S24832,52S24832_2line,train
1494_low.png,59-U1 777.92,1494.png,low,2line,59U177792,59U177792_2line,train
1494_medium.png,59-U1 777.92,1494.png,medium,2line,59U177792,59U177792_2line,train
1494_high.png,59-U1 777.92,1494.png,high,2line,59U177792,59U177792_2line,train
1494_occluded.png,59-U1 777.92,1494.png,occluded,2line,59U177792,59U177792_2line,train
1495_low.png,59-P1 631.38,1495.png,low,2line,59P163138,59P163138_2line,train
1495_medium.png,59-P1 631.38,1495.png,medium,2line,59P163138,59P163138_2line,train
1495_high.png,59-P1 631.38,1495.png,high,2line,59P163138,59P163138_2line,train
1495_occluded.png,59-P1 631.38,1495.png,occluded,2line,59P163138,59P163138_2line,train
1496_low.png,70-G1 135.09,1496.png,low,2line,70G113509,70G113509_2line,train
1496_medium.png,70-G1 135.09,1496.png,medium,2line,70G113509,70G113509_2line,train
1496_high.png,70-G1 135.09,1496.png,high,2line,70G113509,70G113509_2line,train
1496_occluded.png,70-G1 135.09,1496.png,occluded,2line,70G113509,70G113509_2line,train
1497_low.png,61-D1 006.26,1497.png,low,2line,61D100626,61D100626_2line,train
1497_medium.png,61-D1 006.26,1497.png,medium,2line,61D100626,61D100626_2line,train
1497_high.png,61-D1 006.26,1497.png,high,2line,61D100626,61D100626_2line,train
1497_occluded.png,61-D1 006.26,1497.png,occluded,2line,61D100626,61D100626_2line,train
1498_low.png,59-P1 128.75,1498.png,low,2line,59P112875,59P112875_2line,train
1498_medium.png,59-P1 128.75,1498.png,medium,2line,59P112875,59P112875_2line,train
1498_high.png,59-P1 128.75,1498.png,high,2line,59P112875,59P112875_2line,train
1498_occluded.png,59-P1 128.75,1498.png,occluded,2line,59P112875,59P112875_2line,train
1499_low.png,59-T1 540.49,1499.png,low,2line,59T154049,59T154049_2line,train
1499_medium.png,59-T1 540.49,1499.png,medium,2line,59T154049,59T154049_2line,train
1499_high.png,59-T1 540.49,1499.png,high,2line,59T154049,59T154049_2line,train
1499_occluded.png,59-T1 540.49,1499.png,occluded,2line,59T154049,59T154049_2line,train
1500_low.png,59-E1 080.58,1500.png,low,2line,59E108058,59E108058_2line,train
1500_medium.png,59-E1 080.58,1500.png,medium,2line,59E108058,59E108058_2line,train
1500_high.png,59-E1 080.58,1500.png,high,2line,59E108058,59E108058_2line,train
1500_occluded.png,59-E1 080.58,1500.png,occluded,2line,59E108058,59E108058_2line,train
1501_low.png,67-L1 066.69,1501.png,low,2line,67L106669,67L106669_2line,train
1501_medium.png,67-L1 066.69,1501.png,medium,2line,67L106669,67L106669_2line,train
1501_high.png,67-L1 066.69,1501.png,high,2line,67L106669,67L106669_2line,train
1501_occluded.png,67-L1 066.69,1501.png,occluded,2line,67L106669,67L106669_2line,train
1502_low.png,59-TA 003.29,1502.png,low,2line,59TA00329,59TA00329_2line,train
1502_medium.png,59-TA 003.29,1502.png,medium,2line,59TA00329,59TA00329_2line,train
1502_high.png,59-TA 003.29,1502.png,high,2line,59TA00329,59TA00329_2line,train
1502_occluded.png,59-TA 003.29,1502.png,occluded,2line,59TA00329,59TA00329_2line,train
1509_low.png,77-X4 6391,1509.png,low,2line,77X46391,77X46391_2line,train
1509_medium.png,77-X4 6391,1509.png,medium,2line,77X46391,77X46391_2line,train
1509_high.png,77-X4 6391,1509.png,high,2line,77X46391,77X46391_2line,train
1509_occluded.png,77-X4 6391,1509.png,occluded,2line,77X46391,77X46391_2line,train
1510_low.png,63-B1 320.04,1510.png,low,2line,63B132004,63B132004_2line,train
1510_medium.png,63-B1 320.04,1510.png,medium,2line,63B132004,63B132004_2line,train
1510_high.png,63-B1 320.04,1510.png,high,2line,63B132004,63B132004_2line,train
1510_occluded.png,63-B1 320.04,1510.png,occluded,2line,63B132004,63B132004_2line,train
1511_low.png,59-G1 858.20,1511.png,low,2line,59G185820,59G185820_2line,train
1511_medium.png,59-G1 858.20,1511.png,medium,2line,59G185820,59G185820_2line,train
1511_high.png,59-G1 858.20,1511.png,high,2line,59G185820,59G185820_2line,train
1511_occluded.png,59-G1 858.20,1511.png,occluded,2line,59G185820,59G185820_2line,train
1512_low.png,59-H1 321.22,1512.png,low,2line,59H132122,59H132122_2line,train
1512_medium.png,59-H1 321.22,1512.png,medium,2line,59H132122,59H132122_2line,train
1512_high.png,59-H1 321.22,1512.png,high,2line,59H132122,59H132122_2line,train
1512_occluded.png,59-H1 321.22,1512.png,occluded,2line,59H132122,59H132122_2line,train
1514_low.png,53-Z2 3502,1514.png,low,2line,53Z23502,53Z23502_2line,train
1514_medium.png,53-Z2 3502,1514.png,medium,2line,53Z23502,53Z23502_2line,train
1514_high.png,53-Z2 3502,1514.png,high,2line,53Z23502,53Z23502_2line,train
1514_occluded.png,53-Z2 3502,1514.png,occluded,2line,53Z23502,53Z23502_2line,train
1517_low.png,71-C2 321.49,1517.png,low,2line,71C232149,71C232149_2line,train
1517_medium.png,71-C2 321.49,1517.png,medium,2line,71C232149,71C232149_2line,train
1517_high.png,71-C2 321.49,1517.png,high,2line,71C232149,71C232149_2line,train
1517_occluded.png,71-C2 321.49,1517.png,occluded,2line,71C232149,71C232149_2line,train
1518_low.png,51-H2 2933,1518.png,low,2line,51H22933,51H22933_2line,train
1518_medium.png,51-H2 2933,1518.png,medium,2line,51H22933,51H22933_2line,train
1518_high.png,51-H2 2933,1518.png,high,2line,51H22933,51H22933_2line,train
1518_occluded.png,51-H2 2933,1518.png,occluded,2line,51H22933,51H22933_2line,train
1519_low.png,94-E1 193.17,1519.png,low,2line,94E119317,94E119317_2line,train
1519_medium.png,94-E1 193.17,1519.png,medium,2line,94E119317,94E119317_2line,train
1519_high.png,94-E1 193.17,1519.png,high,2line,94E119317,94E119317_2line,train
1519_occluded.png,94-E1 193.17,1519.png,occluded,2line,94E119317,94E119317_2line,train
1520_low.png,60-B2 235.67,1520.png,low,2line,60B223567,60B223567_2line,train
1520_medium.png,60-B2 235.67,1520.png,medium,2line,60B223567,60B223567_2line,train
1520_high.png,60-B2 235.67,1520.png,high,2line,60B223567,60B223567_2line,train
1520_occluded.png,60-B2 235.67,1520.png,occluded,2line,60B223567,60B223567_2line,train
1523_low.png,59-X1 602.10,1523.png,low,2line,59X160210,59X160210_2line,train
1523_medium.png,59-X1 602.10,1523.png,medium,2line,59X160210,59X160210_2line,train
1523_high.png,59-X1 602.10,1523.png,high,2line,59X160210,59X160210_2line,train
1523_occluded.png,59-X1 602.10,1523.png,occluded,2line,59X160210,59X160210_2line,train
1525_low.png,59-P1 857.00,1525.png,low,2line,59P185700,59P185700_2line,train
1525_medium.png,59-P1 857.00,1525.png,medium,2line,59P185700,59P185700_2line,train
1525_high.png,59-P1 857.00,1525.png,high,2line,59P185700,59P185700_2line,train
1525_occluded.png,59-P1 857.00,1525.png,occluded,2line,59P185700,59P185700_2line,train
1526_low.png,62-AP 002.70,1526.png,low,2line,62AP00270,62AP00270_2line,train
1526_medium.png,62-AP 002.70,1526.png,medium,2line,62AP00270,62AP00270_2line,train
1526_high.png,62-AP 002.70,1526.png,high,2line,62AP00270,62AP00270_2line,train
1526_occluded.png,62-AP 002.70,1526.png,occluded,2line,62AP00270,62AP00270_2line,train
1527_low.png,59-T1 014.39,1527.png,low,2line,59T101439,59T101439_2line,train
1527_medium.png,59-T1 014.39,1527.png,medium,2line,59T101439,59T101439_2line,train
1527_high.png,59-T1 014.39,1527.png,high,2line,59T101439,59T101439_2line,train
1527_occluded.png,59-T1 014.39,1527.png,occluded,2line,59T101439,59T101439_2line,train
1532_low.png,79-N1 605.29,1532.png,low,2line,79N160529,79N160529_2line,train
1532_medium.png,79-N1 605.29,1532.png,medium,2line,79N160529,79N160529_2line,train
1532_high.png,79-N1 605.29,1532.png,high,2line,79N160529,79N160529_2line,train
1532_occluded.png,79-N1 605.29,1532.png,occluded,2line,79N160529,79N160529_2line,train
1534_low.png,54-S1 9755,1534.png,low,2line,54S19755,54S19755_2line,train
1534_medium.png,54-S1 9755,1534.png,medium,2line,54S19755,54S19755_2line,train
1534_high.png,54-S1 9755,1534.png,high,2line,54S19755,54S19755_2line,train
1534_occluded.png,54-S1 9755,1534.png,occluded,2line,54S19755,54S19755_2line,train
1537_low.png,59-V1 881.14,1537.png,low,2line,59V188114,59V188114_2line,train
1537_medium.png,59-V1 881.14,1537.png,medium,2line,59V188114,59V188114_2line,train
1537_high.png,59-V1 881.14,1537.png,high,2line,59V188114,59V188114_2line,train
1537_occluded.png,59-V1 881.14,1537.png,occluded,2line,59V188114,59V188114_2line,train
1538_low.png,77-M6 3369,1538.png,low,2line,77M63369,77M63369_2line,train
1538_medium.png,77-M6 3369,1538.png,medium,2line,77M63369,77M63369_2line,train
1538_high.png,77-M6 3369,1538.png,high,2line,77M63369,77M63369_2line,train
1538_occluded.png,77-M6 3369,1538.png,occluded,2line,77M63369,77M63369_2line,train
1539_low.png,59-E1 708.50,1539.png,low,2line,59E170850,59E170850_2line,train
1539_medium.png,59-E1 708.50,1539.png,medium,2line,59E170850,59E170850_2line,train
1539_high.png,59-E1 708.50,1539.png,high,2line,59E170850,59E170850_2line,train
1539_occluded.png,59-E1 708.50,1539.png,occluded,2line,59E170850,59E170850_2line,train
1542_low.png,86-B6 218.90,1542.png,low,2line,86B621890,86B621890_2line,train
1542_medium.png,86-B6 218.90,1542.png,medium,2line,86B621890,86B621890_2line,train
1542_high.png,86-B6 218.90,1542.png,high,2line,86B621890,86B621890_2line,train
1542_occluded.png,86-B6 218.90,1542.png,occluded,2line,86B621890,86B621890_2line,train
1545_low.png,59-T1 221.89,1545.png,low,2line,59T122189,59T122189_2line,train
1545_medium.png,59-T1 221.89,1545.png,medium,2line,59T122189,59T122189_2line,train
1545_high.png,59-T1 221.89,1545.png,high,2line,59T122189,59T122189_2line,train
1545_occluded.png,59-T1 221.89,1545.png,occluded,2line,59T122189,59T122189_2line,train
1551_low.png,59-X1 495.73,1551.png,low,2line,59X149573,59X149573_2line,train
1551_medium.png,59-X1 495.73,1551.png,medium,2line,59X149573,59X149573_2line,train
1551_high.png,59-X1 495.73,1551.png,high,2line,59X149573,59X149573_2line,train
1551_occluded.png,59-X1 495.73,1551.png,occluded,2line,59X149573,59X149573_2line,train
1552_low.png,52-K3 8683,1552.png,low,2line,52K38683,52K38683_2line,train
1552_medium.png,52-K3 8683,1552.png,medium,2line,52K38683,52K38683_2line,train
1552_high.png,52-K3 8683,1552.png,high,2line,52K38683,52K38683_2line,train
1552_occluded.png,52-K3 8683,1552.png,occluded,2line,52K38683,52K38683_2line,train
1554_low.png,54-P2 8057,1554.png,low,2line,54P28057,54P28057_2line,train
1554_medium.png,54-P2 8057,1554.png,medium,2line,54P28057,54P28057_2line,train
1554_high.png,54-P2 8057,1554.png,high,2line,54P28057,54P28057_2line,train
1554_occluded.png,54-P2 8057,1554.png,occluded,2line,54P28057,54P28057_2line,train
1555_low.png,39-F1 5014,1555.png,low,2line,39F15014,39F15014_2line,train
1555_medium.png,39-F1 5014,1555.png,medium,2line,39F15014,39F15014_2line,train
1555_high.png,39-F1 5014,1555.png,high,2line,39F15014,39F15014_2line,train
1555_occluded.png,39-F1 5014,1555.png,occluded,2line,39F15014,39F15014_2line,train
1557_low.png,59-U1 3868,1557.png,low,2line,59U13868,59U13868_2line,train
1557_medium.png,59-U1 3868,1557.png,medium,2line,59U13868,59U13868_2line,train
1557_high.png,59-U1 3868,1557.png,high,2line,59U13868,59U13868_2line,train
1557_occluded.png,59-U1 3868,1557.png,occluded,2line,59U13868,59U13868_2line,train
1559_low.png,50-T2 7594,1559.png,low,2line,50T27594,50T27594_2line,train
1559_medium.png,50-T2 7594,1559.png,medium,2line,50T27594,50T27594_2line,train
1559_high.png,50-T2 7594,1559.png,high,2line,50T27594,50T27594_2line,train
1559_occluded.png,50-T2 7594,1559.png,occluded,2line,50T27594,50T27594_2line,train
1560_low.png,92-L8 7156,1560.png,low,2line,92L87156,92L87156_2line,train
1560_medium.png,92-L8 7156,1560.png,medium,2line,92L87156,92L87156_2line,train
1560_high.png,92-L8 7156,1560.png,high,2line,92L87156,92L87156_2line,train
1560_occluded.png,92-L8 7156,1560.png,occluded,2line,92L87156,92L87156_2line,train
1565_low.png,59-P1 179.80,1565.png,low,2line,59P117980,59P117980_2line,train
1565_medium.png,59-P1 179.80,1565.png,medium,2line,59P117980,59P117980_2line,train
1565_high.png,59-P1 179.80,1565.png,high,2line,59P117980,59P117980_2line,train
1565_occluded.png,59-P1 179.80,1565.png,occluded,2line,59P117980,59P117980_2line,train
1566_low.png,93-K1 140.05,1566.png,low,2line,93K114005,93K114005_2line,train
1566_medium.png,93-K1 140.05,1566.png,medium,2line,93K114005,93K114005_2line,train
1566_high.png,93-K1 140.05,1566.png,high,2line,93K114005,93K114005_2line,train
1566_occluded.png,93-K1 140.05,1566.png,occluded,2line,93K114005,93K114005_2line,train
1568_low.png,54-F2 4106,1568.png,low,2line,54F24106,54F24106_2line,train
1568_medium.png,54-F2 4106,1568.png,medium,2line,54F24106,54F24106_2line,train
1568_high.png,54-F2 4106,1568.png,high,2line,54F24106,54F24106_2line,train
1568_occluded.png,54-F2 4106,1568.png,occluded,2line,54F24106,54F24106_2line,train
1570_low.png,59-K1 992.17,1570.png,low,2line,59K199217,59K199217_2line,train
1570_medium.png,59-K1 992.17,1570.png,medium,2line,59K199217,59K199217_2line,train
1570_high.png,59-K1 992.17,1570.png,high,2line,59K199217,59K199217_2line,train
1570_occluded.png,59-K1 992.17,1570.png,occluded,2line,59K199217,59K199217_2line,train
1571_low.png,59-X2 910.11,1571.png,low,2line,59X291011,59X291011_2line,train
1571_medium.png,59-X2 910.11,1571.png,medium,2line,59X291011,59X291011_2line,train
1571_high.png,59-X2 910.11,1571.png,high,2line,59X291011,59X291011_2line,train
1571_occluded.png,59-X2 910.11,1571.png,occluded,2line,59X291011,59X291011_2line,train
1572_low.png,52-S3 7078,1572.png,low,2line,52S37078,52S37078_2line,train
1572_medium.png,52-S3 7078,1572.png,medium,2line,52S37078,52S37078_2line,train
1572_high.png,52-S3 7078,1572.png,high,2line,52S37078,52S37078_2line,train
1572_occluded.png,52-S3 7078,1572.png,occluded,2line,52S37078,52S37078_2line,train
1573_low.png,71-B1 979.14,1573.png,low,2line,71B197914,71B197914_2line,train
1573_medium.png,71-B1 979.14,1573.png,medium,2line,71B197914,71B197914_2line,train
1573_high.png,71-B1 979.14,1573.png,high,2line,71B197914,71B197914_2line,train
1573_occluded.png,71-B1 979.14,1573.png,occluded,2line,71B197914,71B197914_2line,train
1574_low.png,67-C1 053.55,1574.png,low,2line,67C105355,67C105355_2line,train
1574_medium.png,67-C1 053.55,1574.png,medium,2line,67C105355,67C105355_2line,train
1574_high.png,67-C1 053.55,1574.png,high,2line,67C105355,67C105355_2line,train
1574_occluded.png,67-C1 053.55,1574.png,occluded,2line,67C105355,67C105355_2line,train
1575_low.png,59-S1 418.03,1575.png,low,2line,59S141803,59S141803_2line,train
1575_medium.png,59-S1 418.03,1575.png,medium,2line,59S141803,59S141803_2line,train
1575_high.png,59-S1 418.03,1575.png,high,2line,59S141803,59S141803_2line,train
1575_occluded.png,59-S1 418.03,1575.png,occluded,2line,59S141803,59S141803_2line,train
1576_low.png,59-L1 591.50,1576.png,low,2line,59L159150,59L159150_2line,train
1576_medium.png,59-L1 591.50,1576.png,medium,2line,59L159150,59L159150_2line,train
1576_high.png,59-L1 591.50,1576.png,high,2line,59L159150,59L159150_2line,train
1576_occluded.png,59-L1 591.50,1576.png,occluded,2line,59L159150,59L159150_2line,train
1577_low.png,59-T1 272.42,1577.png,low,2line,59T127242,59T127242_2line,train
1577_medium.png,59-T1 272.42,1577.png,medium,2line,59T127242,59T127242_2line,train
1577_high.png,59-T1 272.42,1577.png,high,2line,59T127242,59T127242_2line,train
1577_occluded.png,59-T1 272.42,1577.png,occluded,2line,59T127242,59T127242_2line,train
1578_low.png,60-F1 404.94,1578.png,low,2line,60F140494,60F140494_2line,train
1578_medium.png,60-F1 404.94,1578.png,medium,2line,60F140494,60F140494_2line,train
1578_high.png,60-F1 404.94,1578.png,high,2line,60F140494,60F140494_2line,train
1578_occluded.png,60-F1 404.94,1578.png,occluded,2line,60F140494,60F140494_2line,train
1581_low.png,49-L1 044.56,1581.png,low,2line,49L104456,49L104456_2line,train
1581_medium.png,49-L1 044.56,1581.png,medium,2line,49L104456,49L104456_2line,train
1581_high.png,49-L1 044.56,1581.png,high,2line,49L104456,49L104456_2line,train
1581_occluded.png,49-L1 044.56,1581.png,occluded,2line,49L104456,49L104456_2line,train
1582_low.png,52-U4 9980,1582.png,low,2line,52U49980,52U49980_2line,train
1582_medium.png,52-U4 9980,1582.png,medium,2line,52U49980,52U49980_2line,train
1582_high.png,52-U4 9980,1582.png,high,2line,52U49980,52U49980_2line,train
1582_occluded.png,52-U4 9980,1582.png,occluded,2line,52U49980,52U49980_2line,train
1583_low.png,59-S1 746.13,1583.png,low,2line,59S174613,59S174613_2line,train
1583_medium.png,59-S1 746.13,1583.png,medium,2line,59S174613,59S174613_2line,train
1583_high.png,59-S1 746.13,1583.png,high,2line,59S174613,59S174613_2line,train
1583_occluded.png,59-S1 746.13,1583.png,occluded,2line,59S174613,59S174613_2line,train
